Year,RoundNumber,Driver,StartingCompound,StartingTyreLife,TyreLifeAtEnd,FirstStintLength,avg_air_temp,avg_humidity,avg_pressure,avg_rainfall,avg_track_temp,avg_wind_direction,avg_wind_speed
2023,18,LEC,MEDIUM,1.0,24.0,23.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,MAG,MEDIUM,1.0,11.0,10.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,NOR,MEDIUM,1.0,18.0,17.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,OCO,MEDIUM,1.0,7.0,6.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,PER,MEDIUM,1.0,18.0,17.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,PIA,MEDIUM,1.0,11.0,10.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,RIC,MEDIUM,1.0,23.0,22.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,RUS,MEDIUM,1.0,22.0,21.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,SAI,MEDIUM,1.0,18.0,17.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,SAR,MEDIUM,1.0,12.0,11.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,STR,HARD,1.0,21.0,20.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,TSU,MEDIUM,1.0,18.0,17.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,VER,MEDIUM,1.0,17.0,16.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,18,ZHO,MEDIUM,1.0,10.0,9.0,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,97.78223243792566,3.314285714285714
2023,19,ALB,HARD,1.0,34.0,33.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,ALO,MEDIUM,2.0,31.0,29.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,BOT,MEDIUM,1.0,32.0,31.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,GAS,MEDIUM,1.0,29.0,28.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,HAM,MEDIUM,1.0,25.0,24.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,HUL,MEDIUM,1.0,24.0,23.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,LEC,MEDIUM,1.0,32.0,31.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,MAG,MEDIUM,1.0,24.0,23.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,NOR,SOFT,1.0,12.0,11.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,OCO,HARD,1.0,35.0,34.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,PER,MEDIUM,1.0,2.0,1.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,PIA,MEDIUM,1.0,26.0,25.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,RIC,MEDIUM,1.0,28.0,27.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,RUS,MEDIUM,1.0,27.0,26.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,SAI,MEDIUM,1.0,31.0,30.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,SAR,MEDIUM,1.0,23.0,22.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,STR,MEDIUM,2.0,32.0,30.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,TSU,MEDIUM,1.0,10.0,9.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,VER,MEDIUM,1.0,20.0,19.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,19,ZHO,MEDIUM,1.0,22.0,21.0,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,-76.21124238366855,1.4900000000000002
2023,9,ALB,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,ALO,HARD,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,BOT,HARD,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,DEV,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,GAS,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,HAM,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,HUL,MEDIUM,4.0,6.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,LEC,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,MAG,HARD,1.0,2.0,1.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,NOR,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,OCO,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,PER,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,PIA,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,RUS,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,SAI,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,SAR,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,STR,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,TSU,MEDIUM,1.0,2.0,1.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,VER,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,9,ZHO,MEDIUM,1.0,3.0,2.0,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,65.08515556134414,1.0973856209150326
2023,8,ALB,MEDIUM,2.0,14.0,12.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,ALO,MEDIUM,1.0,13.0,12.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,BOT,HARD,1.0,37.0,36.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,DEV,MEDIUM,1.0,12.0,11.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,GAS,SOFT,1.0,11.0,10.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,HAM,MEDIUM,1.0,13.0,12.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,HUL,MEDIUM,1.0,12.0,11.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,LEC,MEDIUM,1.0,40.0,39.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,MAG,HARD,1.0,36.0,35.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,NOR,MEDIUM,1.0,13.0,12.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,OCO,MEDIUM,1.0,13.0,12.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,PER,HARD,1.0,38.0,37.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,PIA,MEDIUM,1.0,13.0,12.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,RUS,MEDIUM,1.0,13.0,12.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,SAI,MEDIUM,1.0,39.0,38.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,SAR,MEDIUM,1.0,8.0,7.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,STR,MEDIUM,1.0,12.0,11.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,TSU,MEDIUM,1.0,2.0,1.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,VER,MEDIUM,1.0,13.0,12.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,8,ZHO,MEDIUM,1.0,13.0,12.0,18.530246913580246,63.901234567901234,1011.5524691358024,0.0,30.593209876543206,-44.67622254308215,1.941975308641975
2023,3,ALB,MEDIUM,1.0,8.0,7.0,17.449549549549552,54.15765765765766,1018.3666666666666,0.0,30.13963963963964,134.36529527983802,1.1270270270270266
2023,3,ALO,MEDIUM,2.0,10.0,8.0,17.449549549549552,54.15765765765766,1018.3666666666666,0.0,30.13963963963964,134.36529527983802,1.1270270270270266
2023,3,BOT,SOFT,1.0,2.0,1.0,17.449549549549552,54.15765765765766,1018.3666666666666,0.0,30.13963963963964,134.36529527983802,1.1270270270270266
2023,3,DEV,HARD,1.0,9.0,8.0,17.449549549549552,54.15765765765766,1018.3666666666666,0.0,30.13963963963964,134.36529527983802,1.1270270270270266
2023,3,GAS,SOFT,1.0,9.0,8.0,17.449549549549552,54.15765765765766,1018.3666666666666,0.0,30.13963963963964,134.36529527983802,1.1270270270270266
2023,3,HAM,MEDIUM,1.0,9.0,8.0,17.449549549549552,54.15765765765766,1018.3666666666666,0.0,30.13963963963964,134.36529527983802,1.1270270270270266
2023,3,HUL,MEDIUM,1.0,9.0,8.0,17.449549549549552,54.15765765765766,1018.3666666666666,0.0,30.13963963963964,134.36529527983802,1.1270270270270266
